,count,mean,std,min,1%,5%,25%,50%,75%,95%,99%,max
z_hat,367699.0,-1.3184720277786255,3.536635160446167,-35.88530731201172,-12.75890453338623,-8.039741039276123,-2.8202425241470337,-0.6381179690361023,0.7175154983997345,3.175250625610348,6.111496963500985,21.95359992980957
max_weight,367699.0,0.006235775537788868,0.005971570033580065,0.0043290043249726295,0.004339198553934693,0.004380778362974525,0.004606999922543764,0.005052285268902779,0.006173303816467524,0.01104528121650219,0.021932494379580045,0.6650083065032959
positive_weight_share,367699.0,0.4628710448741913,0.05468808487057686,0.0,0.30476495921611785,0.3698312908411026,0.4324996769428253,0.4662966728210449,0.49764102697372437,0.5437012553215027,0.5840866589546205,0.8370967507362366
negative_weight_share,367699.0,0.5062814354896545,0.05673107132315636,0.0,0.38191519021987913,0.4241788923740387,0.46941323578357697,0.5020434260368347,0.538580060005188,0.6044463336467742,0.6663893008232117,0.955806314945221
effective_weighted_days,367699.0,227.2642822265625,11.540261268615723,2.2587063312530518,176.22611724853516,213.14676513671876,228.72531127929688,230.5816192626953,230.93292236328125,230.99755859375,230.9998779296875,231.00083923339844
weighting_gain_vs_equal_mean,367699.0,-0.0015022605657577515,0.006106210872530937,-0.21005666255950928,-0.020026123635470867,-0.009573082532733678,-0.0022733916994184256,-0.0003882108721882105,0.0004318092833273113,0.0028057295829057687,0.007336306292563691,1.3741388320922852
